Seed,Total Nodes,Neighbor %,Bizantine %,Protocol,Time,Infected Nodes,Total Messages
70,150,0.05,0.2,AntiEntropy,7.526,100.0,1323
420,150,0.05,0.2,AntiEntropy,10.036,100.0,1943
42,150,0.05,0.3,AntiEntropy,7.025,100.0,1041
70,150,0.05,0.3,AntiEntropy,8.027,100.0,1392
420,150,0.05,0.3,AntiEntropy,8.028,100.0,1463
42,150,0.05,0.4,AntiEntropy,10.538,100.0,2172
70,150,0.05,0.4,AntiEntropy,10.035,100.0,1934
420,150,0.05,0.4,AntiEntropy,6.021,100.0,945
42,150,0.1,0.1,AntiEntropy,9.032,100.0,1817
70,150,0.1,0.1,AntiEntropy,8.028,100.0,1447
420,150,0.1,0.1,AntiEntropy,6.522,100.0,1183
42,150,0.1,0.2,AntiEntropy,5.519,100.0,796
70,150,0.1,0.2,AntiEntropy,6.522,100.0,1051
420,150,0.1,0.2,AntiEntropy,5.017,100.0,718
42,150,0.1,0.3,AntiEntropy,6.522,100.0,1116
70,150,0.1,0.3,AntiEntropy,6.02,100.0,961
420,150,0.1,0.3,AntiEntropy,10.537,100.0,2241
42,150,0.1,0.4,AntiEntropy,5.519,100.0,915
70,150,0.1,0.4,AntiEntropy,5.017,100.0,699
420,150,0.1,0.4,AntiEntropy,6.523,100.0,1100
42,150,0.15,0.1,AntiEntropy,5.018,100.0,687
70,150,0.15,0.1,AntiEntropy,5.519,100.0,764
420,150,0.15,0.1,AntiEntropy,6.021,100.0,1059
42,150,0.15,0.2,AntiEntropy,6.021,100.0,945
70,150,0.15,0.2,AntiEntropy,6.021,100.0,928
420,150,0.15,0.2,AntiEntropy,5.018,100.0,786
42,150,0.15,0.3,AntiEntropy,7.024,100.0,1336
70,150,0.15,0.3,AntiEntropy,5.018,100.0,666
420,150,0.15,0.3,AntiEntropy,6.521,100.0,1217
42,150,0.15,0.4,AntiEntropy,6.021,100.0,969
70,150,0.15,0.4,AntiEntropy,5.018,100.0,657
420,150,0.15,0.4,AntiEntropy,7.527,100.0,1496
42,50,0.05,0.1,AntiEntropy,7.022,100.0,324
70,50,0.05,0.1,AntiEntropy,10.031,100.0,458
420,50,0.05,0.1,AntiEntropy,10.533,100.0,719
42,50,0.05,0.2,AntiEntropy,10.031,100.0,555
70,50,0.05,0.2,AntiEntropy,8.025,100.0,430
420,50,0.05,0.2,AntiEntropy,7.021,100.0,374
42,50,0.05,0.3,AntiEntropy,8.526,100.0,490
70,50,0.05,0.3,AntiEntropy,9.027,100.0,474
420,50,0.05,0.3,AntiEntropy,7.021,100.0,319
42,50,0.05,0.4,AntiEntropy,9.028,100.0,438
70,50,0.05,0.4,AntiEntropy,8.024,100.0,411
420,50,0.05,0.4,AntiEntropy,7.022,100.0,351
42,50,0.1,0.1,AntiEntropy,6.019,100.0,283
70,50,0.1,0.1,AntiEntropy,7.022,100.0,436
420,50,0.1,0.1,AntiEntropy,7.022,100.0,358
42,50,0.1,0.2,AntiEntropy,6.019,100.0,335
70,50,0.1,0.2,AntiEntropy,7.022,100.0,384
420,50,0.1,0.2,AntiEntropy,5.517,100.0,239
42,50,0.1,0.3,AntiEntropy,7.522,100.0,423
70,50,0.1,0.3,AntiEntropy,9.029,100.0,510
420,50,0.1,0.3,AntiEntropy,5.015,100.0,232
42,50,0.1,0.4,AntiEntropy,6.018,100.0,310
70,50,0.1,0.4,AntiEntropy,7.524,100.0,462
420,50,0.1,0.4,AntiEntropy,5.016,100.0,270
42,50,0.15,0.1,AntiEntropy,9.028,100.0,543
70,50,0.15,0.1,AntiEntropy,6.019,100.0,320
420,50,0.15,0.1,AntiEntropy,4.514,100.0,212
42,50,0.15,0.2,AntiEntropy,6.019,100.0,326
70,50,0.15,0.2,AntiEntropy,5.517,100.0,303
420,50,0.15,0.2,AntiEntropy,6.52,100.0,413
42,50,0.15,0.3,AntiEntropy,7.523,100.0,472
70,50,0.15,0.3,AntiEntropy,7.022,100.0,373
420,50,0.15,0.3,AntiEntropy,5.015,100.0,273
42,50,0.15,0.4,AntiEntropy,5.517,100.0,291
70,50,0.15,0.4,AntiEntropy,7.523,100.0,461
420,50,0.15,0.4,AntiEntropy,5.516,100.0,334
42,100,0.05,0.1,AntiEntropy,8.527,100.0,970
70,100,0.05,0.1,AntiEntropy,8.026,100.0,920
420,100,0.05,0.1,AntiEntropy,10.533,100.0,1279
42,100,0.05,0.2,AntiEntropy,7.023,100.0,679
70,100,0.05,0.2,AntiEntropy,10.536,100.0,1483
420,100,0.05,0.2,AntiEntropy,6.521,100.0,574
42,100,0.05,0.3,AntiEntropy,7.023,100.0,658
70,100,0.05,0.3,AntiEntropy,7.024,100.0,749
420,100,0.05,0.3,AntiEntropy,9.532,100.0,1247
42,100,0.05,0.4,AntiEntropy,7.525,100.0,1007
70,100,0.05,0.4,AntiEntropy,10.534,100.0,1306
420,100,0.05,0.4,AntiEntropy,10.033,100.0,1165
42,100,0.1,0.1,AntiEntropy,6.02,100.0,581
70,100,0.1,0.1,AntiEntropy,6.019,100.0,655
420,100,0.1,0.1,AntiEntropy,10.535,100.0,1446
42,100,0.1,0.2,AntiEntropy,8.025,100.0,1140
70,100,0.1,0.2,AntiEntropy,6.018,100.0,663
420,100,0.1,0.2,AntiEntropy,5.517,100.0,552
42,100,0.1,0.3,AntiEntropy,8.528,100.0,1127
70,100,0.1,0.3,AntiEntropy,7.524,100.0,894
420,100,0.1,0.3,AntiEntropy,6.521,100.0,708
42,100,0.1,0.4,AntiEntropy,6.02,100.0,627
70,100,0.1,0.4,AntiEntropy,6.522,100.0,675
420,100,0.1,0.4,AntiEntropy,5.016,100.0,510
42,100,0.15,0.1,AntiEntropy,5.017,100.0,473
70,100,0.15,0.1,AntiEntropy,5.518,100.0,621
420,100,0.15,0.1,AntiEntropy,5.517,100.0,579
42,100,0.15,0.2,AntiEntropy,5.016,100.0,468
70,100,0.15,0.2,AntiEntropy,5.017,100.0,557
420,100,0.15,0.2,AntiEntropy,6.523,100.0,803
42,100,0.15,0.3,AntiEntropy,5.518,100.0,519
70,100,0.15,0.3,AntiEntropy,5.016,100.0,494
420,100,0.15,0.3,AntiEntropy,6.521,100.0,689
42,100,0.15,0.4,AntiEntropy,5.016,100.0,543
70,100,0.15,0.4,AntiEntropy,8.026,100.0,1001
420,100,0.15,0.4,AntiEntropy,6.519,100.0,820
42,150,0.05,0.1,AntiEntropy,8.529,100.0,1550
70,150,0.05,0.1,AntiEntropy,7.024,100.0,1106
420,150,0.05,0.1,AntiEntropy,8.027,100.0,1511
42,150,0.05,0.2,AntiEntropy,7.527,100.0,1129
70,150,0.05,0.2,AntiEntropy,8.029,100.0,1461
420,150,0.05,0.2,AntiEntropy,6.522,100.0,964
42,150,0.05,0.3,AntiEntropy,6.02,100.0,861
70,150,0.05,0.3,AntiEntropy,8.028,100.0,1429
420,150,0.05,0.3,AntiEntropy,7.024,100.0,1175
42,150,0.05,0.4,AntiEntropy,8.027,100.0,1375
70,150,0.05,0.4,AntiEntropy,10.035,100.0,1927
420,150,0.05,0.4,AntiEntropy,8.028,100.0,1459
42,150,0.1,0.1,AntiEntropy,5.519,100.0,831
70,150,0.1,0.1,AntiEntropy,6.523,100.0,1008
420,150,0.1,0.1,AntiEntropy,5.519,100.0,914
42,150,0.1,0.2,AntiEntropy,7.025,100.0,1213
70,150,0.1,0.2,AntiEntropy,6.021,100.0,920
420,150,0.1,0.2,AntiEntropy,7.024,100.0,1280
42,150,0.1,0.3,AntiEntropy,6.021,100.0,984
70,150,0.1,0.3,AntiEntropy,5.017,100.0,711
420,150,0.1,0.3,AntiEntropy,6.021,100.0,969
42,150,0.1,0.4,AntiEntropy,6.522,100.0,1145
70,150,0.1,0.4,AntiEntropy,6.021,100.0,1014
420,150,0.1,0.4,AntiEntropy,6.522,100.0,1108
42,150,0.15,0.1,AntiEntropy,5.518,100.0,811
70,150,0.15,0.1,AntiEntropy,6.021,100.0,915
420,150,0.15,0.1,AntiEntropy,4.515,100.0,636
42,150,0.15,0.2,AntiEntropy,5.017,100.0,671
70,150,0.15,0.2,AntiEntropy,6.022,100.0,913
420,150,0.15,0.2,AntiEntropy,5.519,100.0,913
42,150,0.15,0.3,AntiEntropy,6.02,100.0,1043
70,150,0.15,0.3,AntiEntropy,6.021,100.0,945
420,150,0.15,0.3,AntiEntropy,7.024,100.0,1349
42,150,0.15,0.4,AntiEntropy,6.523,100.0,1120
70,150,0.15,0.4,AntiEntropy,5.519,100.0,879
420,150,0.15,0.4,AntiEntropy,5.017,100.0,714
42,50,0.05,0.1,AntiEntropy,7.022,100.0,324
70,50,0.05,0.1,AntiEntropy,9.53,100.0,367
420,50,0.05,0.1,AntiEntropy,8.526,100.0,557
42,50,0.05,0.2,AntiEntropy,13.542,100.0,870
70,50,0.05,0.2,AntiEntropy,7.524,100.0,384
420,50,0.05,0.2,AntiEntropy,6.018,100.0,288
42,50,0.05,0.3,AntiEntropy,6.52,100.0,333
70,50,0.05,0.3,AntiEntropy,7.023,100.0,315
420,50,0.05,0.3,AntiEntropy,10.533,100.0,650
42,50,0.05,0.4,AntiEntropy,9.028,100.0,454
70,50,0.05,0.4,AntiEntropy,7.022,100.0,296
420,50,0.05,0.4,AntiEntropy,7.523,100.0,397
42,50,0.1,0.1,AntiEntropy,7.523,100.0,372
70,50,0.1,0.1,AntiEntropy,8.025,100.0,515
420,50,0.1,0.1,AntiEntropy,6.521,100.0,350
42,50,0.1,0.2,AntiEntropy,7.022,100.0,422
70,50,0.1,0.2,AntiEntropy,6.52,100.0,340
420,50,0.1,0.2,AntiEntropy,6.521,100.0,320
42,50,0.1,0.3,AntiEntropy,6.018,100.0,318
70,50,0.1,0.3,AntiEntropy,7.021,100.0,414
420,50,0.1,0.3,AntiEntropy,4.514,100.0,185
42,50,0.1,0.4,AntiEntropy,6.521,100.0,356
70,50,0.1,0.4,AntiEntropy,5.517,100.0,274
420,50,0.1,0.4,AntiEntropy,6.017,100.0,354
42,50,0.15,0.1,AntiEntropy,12.036,100.0,921
70,50,0.15,0.1,AntiEntropy,6.52,100.0,368
420,50,0.15,0.1,AntiEntropy,6.52,100.0,394
42,50,0.15,0.2,AntiEntropy,5.517,100.0,270
70,50,0.15,0.2,AntiEntropy,5.015,100.0,265
420,50,0.15,0.2,AntiEntropy,6.519,100.0,437
42,50,0.15,0.3,AntiEntropy,8.025,100.0,510
70,50,0.15,0.3,AntiEntropy,8.526,100.0,467
420,50,0.15,0.3,AntiEntropy,5.016,100.0,258
42,50,0.15,0.4,AntiEntropy,5.015,100.0,226
70,50,0.15,0.4,AntiEntropy,6.52,100.0,363
420,50,0.15,0.4,AntiEntropy,6.519,100.0,414
42,100,0.05,0.1,AntiEntropy,8.527,100.0,1082
70,100,0.05,0.1,AntiEntropy,11.538,100.0,1577
420,100,0.05,0.1,AntiEntropy,9.53,100.0,999
42,100,0.05,0.2,AntiEntropy,10.032,100.0,1350
70,100,0.05,0.2,AntiEntropy,10.032,100.0,1410
420,100,0.05,0.2,AntiEntropy,8.528,100.0,945
42,100,0.05,0.3,AntiEntropy,8.527,100.0,995
70,100,0.05,0.3,AntiEntropy,6.521,100.0,650
420,100,0.05,0.3,AntiEntropy,6.522,100.0,745
42,100,0.05,0.4,AntiEntropy,6.521,100.0,790
70,100,0.05,0.4,AntiEntropy,10.535,100.0,1285
420,100,0.05,0.4,AntiEntropy,9.03,100.0,1134
42,100,0.1,0.1,AntiEntropy,6.521,100.0,735
70,100,0.1,0.1,AntiEntropy,6.521,100.0,732
420,100,0.1,0.1,AntiEntropy,10.033,100.0,1372
42,100,0.1,0.2,AntiEntropy,5.017,100.0,550
70,100,0.1,0.2,AntiEntropy,5.016,100.0,460
420,100,0.1,0.2,AntiEntropy,7.524,100.0,879
42,100,0.1,0.3,AntiEntropy,7.022,100.0,858
70,100,0.1,0.3,AntiEntropy,12.039,100.0,1787
420,100,0.1,0.3,AntiEntropy,6.019,100.0,615
42,100,0.1,0.4,AntiEntropy,7.525,100.0,916
70,100,0.1,0.4,AntiEntropy,8.527,100.0,1119
420,100,0.1,0.4,AntiEntropy,5.017,100.0,484
42,100,0.15,0.1,AntiEntropy,6.02,100.0,690
70,100,0.15,0.1,AntiEntropy,5.017,100.0,509
420,100,0.15,0.1,AntiEntropy,5.518,100.0,557
42,100,0.15,0.2,AntiEntropy,8.026,100.0,1077
70,100,0.15,0.2,AntiEntropy,6.521,100.0,821
420,100,0.15,0.2,AntiEntropy,4.013,100.0,348
42,100,0.15,0.3,AntiEntropy,6.02,100.0,626
70,100,0.15,0.3,AntiEntropy,6.522,100.0,774
420,100,0.15,0.3,AntiEntropy,7.524,100.0,909
42,100,0.15,0.4,AntiEntropy,5.017,100.0,530
70,100,0.15,0.4,AntiEntropy,7.024,100.0,821
420,100,0.15,0.4,AntiEntropy,6.019,100.0,683
42,150,0.05,0.1,AntiEntropy,7.026,100.0,1149
70,150,0.05,0.1,AntiEntropy,9.532,100.0,1825
420,150,0.05,0.1,AntiEntropy,10.035,100.0,2015
42,150,0.05,0.2,AntiEntropy,7.025,100.0,1012
70,150,0.05,0.2,AntiEntropy,8.029,100.0,1440
420,150,0.05,0.2,AntiEntropy,8.028,100.0,1406
42,150,0.05,0.3,AntiEntropy,8.028,100.0,1304
70,150,0.05,0.3,AntiEntropy,9.033,100.0,1720
420,150,0.05,0.3,AntiEntropy,8.53,100.0,1583
42,150,0.05,0.4,AntiEntropy,9.533,100.0,1840
70,150,0.05,0.4,AntiEntropy,10.537,100.0,2060
420,150,0.05,0.4,AntiEntropy,8.027,100.0,1501
42,150,0.1,0.1,AntiEntropy,5.52,100.0,797
70,150,0.1,0.1,AntiEntropy,7.024,100.0,1199
420,150,0.1,0.1,AntiEntropy,6.523,100.0,1202
42,150,0.1,0.2,AntiEntropy,6.523,100.0,1061
70,150,0.1,0.2,AntiEntropy,7.025,100.0,1214
420,150,0.1,0.2,AntiEntropy,6.523,100.0,1106
42,150,0.1,0.3,AntiEntropy,5.018,100.0,690
70,150,0.1,0.3,AntiEntropy,5.519,100.0,905
420,150,0.1,0.3,AntiEntropy,7.525,100.0,1407
42,150,0.1,0.4,AntiEntropy,6.52,100.0,1161
70,150,0.1,0.4,AntiEntropy,7.526,100.0,1467
420,150,0.1,0.4,AntiEntropy,7.025,100.0,1231
42,150,0.15,0.1,AntiEntropy,8.028,100.0,1529
70,150,0.15,0.1,AntiEntropy,7.527,100.0,1365
420,150,0.15,0.1,AntiEntropy,5.519,100.0,892
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1107
70,150,0.15,0.2,AntiEntropy,5.518,100.0,791
420,150,0.15,0.2,AntiEntropy,6.523,100.0,1189
42,150,0.15,0.3,AntiEntropy,6.522,100.0,1188
70,150,0.15,0.3,AntiEntropy,7.024,100.0,1233
420,150,0.15,0.3,AntiEntropy,5.519,100.0,922
42,150,0.15,0.4,AntiEntropy,6.523,100.0,1154
70,150,0.15,0.4,AntiEntropy,5.52,100.0,757
420,150,0.15,0.4,AntiEntropy,4.516,100.0,608
42,50,0.05,0.1,AntiEntropy,8.526,100.0,470
70,50,0.05,0.1,AntiEntropy,10.533,100.0,461
420,50,0.05,0.1,AntiEntropy,7.524,100.0,380
42,50,0.05,0.2,AntiEntropy,11.536,100.0,740
70,50,0.05,0.2,AntiEntropy,10.031,100.0,537
420,50,0.05,0.2,AntiEntropy,8.526,100.0,502
42,50,0.05,0.3,AntiEntropy,6.52,100.0,371
70,50,0.05,0.3,AntiEntropy,7.524,100.0,317
420,50,0.05,0.3,AntiEntropy,7.522,100.0,396
42,50,0.05,0.4,AntiEntropy,8.526,100.0,411
70,50,0.05,0.4,AntiEntropy,9.029,100.0,477
420,50,0.05,0.4,AntiEntropy,11.535,100.0,845
42,50,0.1,0.1,AntiEntropy,8.024,100.0,481
70,50,0.1,0.1,AntiEntropy,5.517,100.0,278
420,50,0.1,0.1,AntiEntropy,8.024,100.0,482
42,50,0.1,0.2,AntiEntropy,16.05,100.0,1228
70,50,0.1,0.2,AntiEntropy,10.031,100.0,675
420,50,0.1,0.2,AntiEntropy,7.523,100.0,427
42,50,0.1,0.3,AntiEntropy,12.538,100.0,881
70,50,0.1,0.3,AntiEntropy,17.054,100.0,1275
420,50,0.1,0.3,AntiEntropy,6.52,100.0,359
42,50,0.1,0.4,AntiEntropy,7.022,100.0,345
70,50,0.1,0.4,AntiEntropy,9.529,100.0,634
420,50,0.1,0.4,AntiEntropy,8.526,100.0,588
42,50,0.15,0.1,AntiEntropy,7.524,100.0,378
70,50,0.15,0.1,AntiEntropy,8.024,100.0,496
420,50,0.15,0.1,AntiEntropy,4.514,100.0,213
42,50,0.15,0.2,AntiEntropy,6.52,100.0,359
70,50,0.15,0.2,AntiEntropy,6.019,100.0,365
420,50,0.15,0.2,AntiEntropy,5.016,100.0,269
42,50,0.15,0.3,AntiEntropy,5.517,100.0,267
70,50,0.15,0.3,AntiEntropy,11.035,100.0,748
420,50,0.15,0.3,AntiEntropy,6.019,100.0,379
42,50,0.15,0.4,AntiEntropy,5.016,100.0,240
70,50,0.15,0.4,AntiEntropy,6.019,100.0,318
420,50,0.15,0.4,AntiEntropy,11.535,100.0,916
42,100,0.05,0.1,AntiEntropy,10.534,100.0,1456
70,100,0.05,0.1,AntiEntropy,8.528,100.0,973
420,100,0.05,0.1,AntiEntropy,8.527,100.0,851
42,100,0.05,0.2,AntiEntropy,8.528,100.0,1060
70,100,0.05,0.2,AntiEntropy,8.026,100.0,1029
420,100,0.05,0.2,AntiEntropy,7.023,100.0,661
42,100,0.05,0.3,AntiEntropy,10.535,100.0,1245
70,100,0.05,0.3,AntiEntropy,8.025,100.0,915
420,100,0.05,0.3,AntiEntropy,5.518,100.0,550
42,100,0.05,0.4,AntiEntropy,9.03,100.0,1177
70,100,0.05,0.4,AntiEntropy,7.524,100.0,696
420,100,0.05,0.4,AntiEntropy,7.525,100.0,777
42,100,0.1,0.1,AntiEntropy,6.521,100.0,638
70,100,0.1,0.1,AntiEntropy,7.525,100.0,902
420,100,0.1,0.1,AntiEntropy,7.023,100.0,770
42,100,0.1,0.2,AntiEntropy,6.02,100.0,721
70,100,0.1,0.2,AntiEntropy,8.528,100.0,1109
420,100,0.1,0.2,AntiEntropy,6.521,100.0,644
42,100,0.1,0.3,AntiEntropy,5.017,100.0,511
70,100,0.1,0.3,AntiEntropy,6.522,100.0,712
420,100,0.1,0.3,AntiEntropy,7.525,100.0,931
42,100,0.1,0.4,AntiEntropy,8.026,100.0,1049
70,100,0.1,0.4,AntiEntropy,7.023,100.0,773
420,100,0.1,0.4,AntiEntropy,9.029,100.0,1250
42,100,0.15,0.1,AntiEntropy,5.517,100.0,575
70,100,0.15,0.1,AntiEntropy,6.02,100.0,684
420,100,0.15,0.1,AntiEntropy,5.016,100.0,450
42,100,0.15,0.2,AntiEntropy,5.016,100.0,546
70,100,0.15,0.2,AntiEntropy,7.524,100.0,983
420,100,0.15,0.2,AntiEntropy,5.016,100.0,543
42,100,0.15,0.3,AntiEntropy,5.518,100.0,531
70,100,0.15,0.3,AntiEntropy,5.518,100.0,574
420,100,0.15,0.3,AntiEntropy,7.524,100.0,876
42,100,0.15,0.4,AntiEntropy,5.518,100.0,605
70,100,0.15,0.4,AntiEntropy,5.517,100.0,519
420,100,0.15,0.4,AntiEntropy,5.016,100.0,520
42,150,0.05,0.1,AntiEntropy,9.534,100.0,1937
70,150,0.05,0.1,AntiEntropy,10.536,100.0,2071
420,150,0.05,0.1,AntiEntropy,8.028,100.0,1459
42,150,0.05,0.2,AntiEntropy,9.03,100.0,1602
70,150,0.05,0.2,AntiEntropy,6.522,100.0,1039
420,150,0.05,0.2,AntiEntropy,14.552,100.0,3292
42,150,0.05,0.3,AntiEntropy,8.027,100.0,1344
70,150,0.05,0.3,AntiEntropy,9.032,100.0,1683
420,150,0.05,0.3,AntiEntropy,6.019,100.0,852
42,150,0.05,0.4,AntiEntropy,8.531,100.0,1534
70,150,0.05,0.4,AntiEntropy,9.533,100.0,1756
420,150,0.05,0.4,AntiEntropy,7.024,100.0,1175
42,150,0.1,0.1,AntiEntropy,6.522,100.0,1066
70,150,0.1,0.1,AntiEntropy,6.523,100.0,1047
420,150,0.1,0.1,AntiEntropy,7.024,100.0,1364
42,150,0.1,0.2,AntiEntropy,7.024,100.0,1210
70,150,0.1,0.2,AntiEntropy,6.021,100.0,903
420,150,0.1,0.2,AntiEntropy,8.028,100.0,1537
42,150,0.1,0.3,AntiEntropy,6.02,100.0,1031
70,150,0.1,0.3,AntiEntropy,6.523,100.0,1084
420,150,0.1,0.3,AntiEntropy,6.523,100.0,1072
42,150,0.1,0.4,AntiEntropy,6.021,100.0,1053
70,150,0.1,0.4,AntiEntropy,6.021,100.0,979
420,150,0.1,0.4,AntiEntropy,6.524,100.0,1075
42,150,0.15,0.1,AntiEntropy,5.519,100.0,798
70,150,0.15,0.1,AntiEntropy,5.017,100.0,690
420,150,0.15,0.1,AntiEntropy,5.519,100.0,998
42,150,0.15,0.2,AntiEntropy,6.523,100.0,1128
70,150,0.15,0.2,AntiEntropy,7.025,100.0,1222
420,150,0.15,0.2,AntiEntropy,5.017,100.0,761
42,150,0.15,0.3,AntiEntropy,6.522,100.0,1195
70,150,0.15,0.3,AntiEntropy,6.02,100.0,941
420,150,0.15,0.3,AntiEntropy,5.017,100.0,769
42,150,0.15,0.4,AntiEntropy,5.518,100.0,824
70,150,0.15,0.4,AntiEntropy,6.021,100.0,949
420,150,0.15,0.4,AntiEntropy,6.523,100.0,1169
42,50,0.05,0.1,AntiEntropy,12.037,100.0,696
70,50,0.05,0.1,AntiEntropy,10.533,100.0,481
420,50,0.05,0.1,AntiEntropy,9.025,100.0,628
42,50,0.05,0.2,AntiEntropy,16.551,100.0,1174
70,50,0.05,0.2,AntiEntropy,8.526,100.0,455
420,50,0.05,0.2,AntiEntropy,7.022,100.0,388
42,50,0.05,0.3,AntiEntropy,8.526,100.0,523
70,50,0.05,0.3,AntiEntropy,8.025,100.0,358
420,50,0.05,0.3,AntiEntropy,8.526,100.0,493
42,50,0.05,0.4,AntiEntropy,8.025,100.0,321
70,50,0.05,0.4,AntiEntropy,8.025,100.0,419
420,50,0.05,0.4,AntiEntropy,6.519,100.0,352
42,50,0.1,0.1,AntiEntropy,7.523,100.0,400
70,50,0.1,0.1,AntiEntropy,10.533,100.0,759
420,50,0.1,0.1,AntiEntropy,7.523,100.0,441
42,50,0.1,0.2,AntiEntropy,7.022,100.0,422
70,50,0.1,0.2,AntiEntropy,6.019,100.0,282
420,50,0.1,0.2,AntiEntropy,7.521,100.0,401
42,50,0.1,0.3,AntiEntropy,6.52,100.0,358
70,50,0.1,0.3,AntiEntropy,9.529,100.0,621
420,50,0.1,0.3,AntiEntropy,8.025,100.0,527
42,50,0.1,0.4,AntiEntropy,8.025,100.0,423
70,50,0.1,0.4,AntiEntropy,6.019,100.0,305
420,50,0.1,0.4,AntiEntropy,17.053,100.0,1373
42,50,0.15,0.1,AntiEntropy,7.022,100.0,363
70,50,0.15,0.1,AntiEntropy,8.526,100.0,534
420,50,0.15,0.1,AntiEntropy,7.523,100.0,482
42,50,0.15,0.2,AntiEntropy,5.516,100.0,294
70,50,0.15,0.2,AntiEntropy,6.52,100.0,396
420,50,0.15,0.2,AntiEntropy,5.015,100.0,286
42,50,0.15,0.3,AntiEntropy,6.018,100.0,323
70,50,0.15,0.3,AntiEntropy,8.527,100.0,494
420,50,0.15,0.3,AntiEntropy,6.018,100.0,347
42,50,0.15,0.4,AntiEntropy,6.018,100.0,309
70,50,0.15,0.4,AntiEntropy,5.517,100.0,275
420,50,0.15,0.4,AntiEntropy,5.517,100.0,330
42,100,0.05,0.1,AntiEntropy,10.534,100.0,1470
70,100,0.05,0.1,AntiEntropy,8.528,100.0,986
420,100,0.05,0.1,AntiEntropy,11.538,100.0,1391
42,100,0.05,0.2,AntiEntropy,6.521,100.0,614
70,100,0.05,0.2,AntiEntropy,7.524,100.0,876
420,100,0.05,0.2,AntiEntropy,9.03,100.0,1040
42,100,0.05,0.3,AntiEntropy,12.039,100.0,1704
70,100,0.05,0.3,AntiEntropy,8.528,100.0,1039
420,100,0.05,0.3,AntiEntropy,17.556,100.0,2826
42,100,0.05,0.4,AntiEntropy,7.524,100.0,968
70,100,0.05,0.4,AntiEntropy,9.029,100.0,1018
420,100,0.05,0.4,AntiEntropy,8.026,100.0,841
42,100,0.1,0.1,AntiEntropy,6.521,100.0,706
70,100,0.1,0.1,AntiEntropy,7.023,100.0,867
420,100,0.1,0.1,AntiEntropy,7.525,100.0,854
42,100,0.1,0.2,AntiEntropy,6.02,100.0,769
70,100,0.1,0.2,AntiEntropy,6.522,100.0,715
420,100,0.1,0.2,AntiEntropy,6.52,100.0,665
42,100,0.1,0.3,AntiEntropy,8.026,100.0,1016
70,100,0.1,0.3,AntiEntropy,6.521,100.0,713
420,100,0.1,0.3,AntiEntropy,5.518,100.0,582
42,100,0.1,0.4,AntiEntropy,7.022,100.0,866
70,100,0.1,0.4,AntiEntropy,5.518,100.0,519
420,100,0.1,0.4,AntiEntropy,6.521,100.0,773
42,100,0.15,0.1,AntiEntropy,8.026,100.0,1056
70,100,0.15,0.1,AntiEntropy,5.518,100.0,595
420,100,0.15,0.1,AntiEntropy,6.02,100.0,656
42,100,0.15,0.2,AntiEntropy,5.518,100.0,623
70,100,0.15,0.2,AntiEntropy,6.521,100.0,799
420,100,0.15,0.2,AntiEntropy,4.514,100.0,405
42,100,0.15,0.3,AntiEntropy,5.518,100.0,578
70,100,0.15,0.3,AntiEntropy,5.518,100.0,589
420,100,0.15,0.3,AntiEntropy,6.019,100.0,639
42,100,0.15,0.4,AntiEntropy,4.515,100.0,425
70,100,0.15,0.4,AntiEntropy,6.02,100.0,619
420,100,0.15,0.4,AntiEntropy,5.518,100.0,607
42,150,0.05,0.1,AntiEntropy,8.029,100.0,1439
70,150,0.05,0.1,AntiEntropy,16.56,100.0,3887
420,150,0.05,0.1,AntiEntropy,9.032,100.0,1750
42,150,0.05,0.2,AntiEntropy,7.025,100.0,1003
70,150,0.05,0.2,AntiEntropy,8.028,100.0,1453
420,150,0.05,0.2,AntiEntropy,7.526,100.0,1214
42,150,0.05,0.3,AntiEntropy,8.531,100.0,1488
70,150,0.05,0.3,AntiEntropy,10.036,100.0,1987
420,150,0.05,0.3,AntiEntropy,14.553,100.0,3296
42,150,0.05,0.4,AntiEntropy,6.523,100.0,912
70,150,0.05,0.4,AntiEntropy,10.537,100.0,2028
420,150,0.05,0.4,AntiEntropy,8.53,100.0,1632
42,150,0.1,0.1,AntiEntropy,6.523,100.0,1063
70,150,0.1,0.1,AntiEntropy,7.025,100.0,1160
420,150,0.1,0.1,AntiEntropy,6.523,100.0,1227
42,150,0.1,0.2,AntiEntropy,5.52,100.0,811
70,150,0.1,0.2,AntiEntropy,9.031,100.0,1787
420,150,0.1,0.2,AntiEntropy,5.519,100.0,853
42,150,0.1,0.3,AntiEntropy,9.032,100.0,1872
70,150,0.1,0.3,AntiEntropy,4.514,100.0,570
420,150,0.1,0.3,AntiEntropy,6.02,100.0,972
42,150,0.1,0.4,AntiEntropy,5.519,100.0,867
70,150,0.1,0.4,AntiEntropy,5.519,100.0,849
420,150,0.1,0.4,AntiEntropy,6.522,100.0,1110
42,150,0.15,0.1,AntiEntropy,6.021,100.0,986
70,150,0.15,0.1,AntiEntropy,6.522,100.0,1047
420,150,0.15,0.1,AntiEntropy,5.519,100.0,987
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1100
70,150,0.15,0.2,AntiEntropy,5.52,100.0,824
420,150,0.15,0.2,AntiEntropy,5.518,100.0,933
42,150,0.15,0.3,AntiEntropy,5.517,100.0,905
70,150,0.15,0.3,AntiEntropy,6.02,100.0,957
